item_id,difficulty,difficulty_centered,easiness_z,loading_factor_1,dominant_factor,item_id_meta,selected_order,pair_id,question_id,split,ordering,difficulty_meta,gold,difficulty_laplace_se,difficulty_centered_laplace_se,difficulty_centered_laplace_lo,difficulty_centered_laplace_hi,judge_pair_scores
gemini_2.5_pro:abc380_d:144:bwd,8.454856872558594,10.090608596801758,-8.454856872558594,1.8652206659317017,factor_1,gemini_2.5_pro:abc380_d:144:bwd,469,gemini_2.5_pro:abc380_d:144,abc380_d,gemini_2.5_pro,bwd,hard,B,4.500416278839111,4.499045372009277,1.2724790573120117,18.908737182617188,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_sonnet:abc377_f:231:bwd,8.444600105285645,10.080351829528809,-8.444600105285645,4.892765522003174,factor_1,claude_4_sonnet:abc377_f:231:bwd,2049,claude_4_sonnet:abc377_f:231,abc377_f,claude_4_sonnet,bwd,hard,B,1.4581822156906128,1.4598618745803833,7.219022750854492,12.941680908203125,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:abc366_e:294:fwd,8.43802547454834,10.073777198791504,-8.43802547454834,-1.2232990264892578,factor_1,gemini_2.5_flash_lite:abc366_e:294:fwd,1305,gemini_2.5_flash_lite:abc366_e:294,abc366_e,gemini_2.5_flash_lite,fwd,hard,A,4.018260955810547,4.017211437225342,2.200042724609375,17.947511672973633,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:3634:125:bwd,8.430206298828125,10.065958023071289,-8.430206298828125,7.4573140144348145,factor_1,gemini_2.5_flash_lite:3634:125:bwd,1136,gemini_2.5_flash_lite:3634:125,3634,gemini_2.5_flash_lite,bwd,hard,B,4.069024085998535,4.067939758300781,2.0927958488464355,18.039119720458984,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
qwen3_235b:1883_B:0:bwd,8.412353515625,10.048105239868164,-8.412353515625,7.514514446258545,factor_1,qwen3_235b:1883_B:0:bwd,1400,qwen3_235b:1883_B:0,1883_B,qwen3_235b,bwd,hard,B,4.115756034851074,4.114639759063721,1.9834108352661133,18.11280059814453,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3224:327:fwd,8.357975006103516,9.99372673034668,-8.357975006103516,-3.1528477668762207,factor_1,gemini_2.5_flash:3224:327:fwd,908,gemini_2.5_flash:3224:327,3224,gemini_2.5_flash,fwd,hard,A,6.526517391204834,6.5239434242248535,-2.7932024002075195,22.780654907226562,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:abc370_d:221:bwd,8.356508255004883,9.992259979248047,-8.356508255004883,7.52745246887207,factor_1,gemini_2.5_flash:abc370_d:221:bwd,802,gemini_2.5_flash:abc370_d:221,abc370_d,gemini_2.5_flash,bwd,hard,B,4.1124467849731445,4.111332893371582,1.9340476989746094,18.050472259521484,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:3690:104:fwd,8.34022331237793,9.975975036621094,-8.34022331237793,-3.150578737258911,factor_1,claude_4_sonnet:3690:104:fwd,1922,claude_4_sonnet:3690:104,3690,claude_4_sonnet,fwd,hard,A,6.493077278137207,6.490522384643555,-2.7454490661621094,22.697399139404297,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_opus:1883_B:0:fwd,8.309483528137207,9.945235252380371,-8.309483528137207,-3.116926670074463,factor_1,claude_4_opus:1883_B:0:fwd,1618,claude_4_opus:1883_B:0,1883_B,claude_4_opus,fwd,hard,A,6.4535932540893555,6.4510602951049805,-2.698843002319336,22.589313507080078,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:abc328_b:222:bwd,8.305399894714355,9.94115161895752,-8.305399894714355,4.823866844177246,factor_1,gemini_2.5_flash_lite:abc328_b:222:bwd,1233,gemini_2.5_flash_lite:abc328_b:222,abc328_b,gemini_2.5_flash_lite,bwd,hard,B,1.4549652338027954,1.4566516876220703,7.086113929748535,12.796189308166504,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_pro:arc196_d:255:fwd,8.300004959106445,9.93575668334961,-8.300004959106445,-1.2043036222457886,factor_1,gemini_2.5_pro:arc196_d:255:fwd,580,gemini_2.5_pro:arc196_d:255,arc196_d,gemini_2.5_pro,fwd,hard,A,3.9135243892669678,3.9125478267669678,2.267162799835205,17.604351043701172,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:abc321_d:370:fwd,8.293634414672852,9.929386138916016,-8.293634414672852,-8.11266040802002,factor_1,gemini_2.5_flash:abc321_d:370:fwd,951,gemini_2.5_flash:abc321_d:370,abc321_d,gemini_2.5_flash,fwd,hard,A,3.043503999710083,3.04319429397583,3.9647250175476074,15.894046783447266,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:abc381_d:335:fwd,8.285911560058594,9.921663284301758,-8.285911560058594,-3.1275553703308105,factor_1,gemini_2.5_flash_lite:abc381_d:335:fwd,1346,gemini_2.5_flash_lite:abc381_d:335,abc381_d,gemini_2.5_flash_lite,fwd,hard,A,6.403323650360107,6.400818824768066,-2.623941421508789,22.467267990112305,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:1883_B:1:bwd,8.283470153808594,9.919221878051758,-8.283470153808594,7.319267272949219,factor_1,gemini_2.5_flash:1883_B:1:bwd,582,gemini_2.5_flash:1883_B:1,1883_B,gemini_2.5_flash,bwd,hard,B,3.94169545173645,3.940699338912964,2.195451259613037,17.64299201965332,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_opus:arc194_e:197:fwd,8.267667770385742,9.903419494628906,-8.267667770385742,-1.1998531818389893,factor_1,claude_4_opus:arc194_e:197:fwd,1815,claude_4_opus:arc194_e:197,arc194_e,claude_4_opus,fwd,hard,A,3.889399766921997,3.8884401321411133,2.282076835632324,17.524761199951172,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_3.7_sonnet:2854:190:fwd,8.243585586547852,9.879337310791016,-8.243585586547852,-3.0965466499328613,factor_1,claude_3.7_sonnet:2854:190:fwd,190,claude_3.7_sonnet:2854:190,2854,claude_3.7_sonnet,fwd,hard,A,6.340891361236572,6.33842134475708,-2.54396915435791,22.302642822265625,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_3.7_sonnet:3243:28:bwd,8.230571746826172,9.866323471069336,-8.230571746826172,7.286370277404785,factor_1,claude_3.7_sonnet:3243:28:bwd,28,claude_3.7_sonnet:3243:28,3243,claude_3.7_sonnet,bwd,hard,B,3.9119958877563477,3.911020517349243,2.200723171234131,17.531923294067383,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
qwen3_235b:abc394_c:198:bwd,8.227005004882812,9.862756729125977,-8.227005004882812,7.3971734046936035,factor_1,qwen3_235b:abc394_c:198:bwd,1598,qwen3_235b:abc394_c:198,abc394_c,qwen3_235b,bwd,easy,B,3.996711492538452,3.9956769943237305,2.0312294960021973,17.694284439086914,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:abc383_c:411:bwd,8.2103853225708,9.846137046813965,-8.2103853225708,7.267159461975098,factor_1,gemini_2.5_flash:abc383_c:411:bwd,992,gemini_2.5_flash:abc383_c:411,abc383_c,gemini_2.5_flash,bwd,hard,B,3.894775390625,3.8938119411468506,2.2142653465270996,17.478008270263672,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:3233:46:fwd,8.208189964294434,9.843941688537598,-8.208189964294434,-3.0930233001708984,factor_1,gemini_2.5_flash_lite:3233:46:fwd,1057,gemini_2.5_flash_lite:3233:46,3233,gemini_2.5_flash_lite,fwd,hard,A,6.27747917175293,6.275045394897461,-2.4551477432250977,22.14303207397461,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_pro:3770:67:bwd,8.207741737365723,9.843493461608887,-8.207741737365723,3.670557975769043,factor_1,gemini_2.5_pro:3770:67:bwd,392,gemini_2.5_pro:3770:67,3770,gemini_2.5_pro,bwd,hard,B,1.529740571975708,1.5312755107879639,6.842193603515625,12.844793319702148,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:2810:6:bwd,8.191181182861328,9.826932907104492,-8.191181182861328,4.768657207489014,factor_1,gemini_2.5_flash_lite:2810:6:bwd,1017,gemini_2.5_flash_lite:2810:6,2810,gemini_2.5_flash_lite,bwd,hard,B,1.45253586769104,1.4542274475097656,6.97664737701416,12.677218437194824,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3026:319:bwd,8.179919242858887,9.81567096710205,-8.179919242858887,7.4648661613464355,factor_1,gemini_2.5_flash:3026:319:bwd,900,gemini_2.5_flash:3026:319,3026,gemini_2.5_flash,bwd,medium,B,4.016843795776367,4.015795707702637,1.9447112083435059,17.686630249023438,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:3224:44:fwd,8.161410331726074,9.797162055969238,-8.161410331726074,-3.0655481815338135,factor_1,gemini_2.5_flash_lite:3224:44:fwd,1055,gemini_2.5_flash_lite:3224:44,3224,gemini_2.5_flash_lite,fwd,medium,A,6.2053656578063965,6.202972412109375,-2.3606643676757812,21.954988479614258,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_pro:abc353_e:106:bwd,8.157437324523926,9.79318904876709,-8.157437324523926,1.8023154735565186,factor_1,gemini_2.5_pro:abc353_e:106:bwd,431,gemini_2.5_pro:abc353_e:106,abc353_e,gemini_2.5_pro,bwd,easy,B,4.187905311584473,4.186740398406982,1.5871772766113281,17.99920082092285,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:2877:10:bwd,8.156464576721191,9.792216300964355,-8.156464576721191,4.762203693389893,factor_1,gemini_2.5_flash:2877:10:bwd,591,gemini_2.5_flash:2877:10,2877,gemini_2.5_flash,bwd,hard,B,1.4533214569091797,1.4550114870071411,6.940393447875977,12.644039154052734,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
qwen3_235b:3580:59:fwd,8.150640487670898,9.786392211914062,-8.150640487670898,-8.028231620788574,factor_1,qwen3_235b:3580:59:fwd,1459,qwen3_235b:3580:59,3580,qwen3_235b,fwd,hard,A,3.0012755393981934,3.0010018348693848,3.904428482055664,15.668355941772461,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_sonnet:abc341_d:182:bwd,8.1141357421875,9.749887466430664,-8.1141357421875,7.459652900695801,factor_1,claude_4_sonnet:abc341_d:182:bwd,2000,claude_4_sonnet:abc341_d:182,abc341_d,claude_4_sonnet,bwd,hard,B,3.983515739440918,3.982490301132202,1.9442062377929688,17.55556869506836,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:abc312_f:145:bwd,8.075084686279297,9.710836410522461,-8.075084686279297,7.452912330627441,factor_1,claude_4_sonnet:abc312_f:145:bwd,1963,claude_4_sonnet:abc312_f:145,abc312_f,claude_4_sonnet,bwd,medium,B,3.9605226516723633,3.9595131874084473,1.950190544128418,17.471481323242188,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3584:352:fwd,8.036458015441895,9.672209739685059,-8.036458015441895,-3.020648717880249,factor_1,gemini_2.5_flash:3584:352:fwd,933,gemini_2.5_flash:3584:352,3584,gemini_2.5_flash,fwd,hard,A,6.003983020782471,6.001704216003418,-2.0911312103271484,21.435550689697266,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_sonnet:abc394_g:259:bwd,8.031376838684082,9.667128562927246,-8.031376838684082,7.19687032699585,factor_1,claude_4_sonnet:abc394_g:259:bwd,2077,claude_4_sonnet:abc394_g:259,abc394_g,claude_4_sonnet,bwd,medium,B,3.8244361877441406,3.8235225677490234,2.1730241775512695,17.161231994628906,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:abc344_d:247:bwd,8.026593208312988,9.662344932556152,-8.026593208312988,7.176916122436523,factor_1,gemini_2.5_flash_lite:abc344_d:247:bwd,1258,gemini_2.5_flash_lite:abc344_d:247,abc344_d,gemini_2.5_flash_lite,bwd,medium,B,3.8096272945404053,3.8087241649627686,2.1972455978393555,17.127445220947266,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:3683:102:bwd,7.9909491539001465,9.626701354980469,-7.9909491539001465,7.221621036529541,factor_1,claude_4_sonnet:3683:102:bwd,1920,claude_4_sonnet:3683:102,3683,claude_4_sonnet,bwd,hard,B,3.8314998149871826,3.8305811882019043,2.1187620162963867,17.134639739990234,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3573:73:fwd,7.988136291503906,9.62388801574707,-7.988136291503906,-7.893087863922119,factor_1,gemini_2.5_flash:3573:73:fwd,654,gemini_2.5_flash:3573:73,3573,gemini_2.5_flash,fwd,hard,A,2.9381284713745117,2.9379096031188965,3.8655848503112793,15.382190704345703,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:3453:52:bwd,7.913668632507324,9.549420356750488,-7.913668632507324,4.614327430725098,factor_1,gemini_2.5_flash:3453:52:bwd,633,gemini_2.5_flash:3453:52,3453,gemini_2.5_flash,bwd,hard,B,1.4436596632003784,1.445370078086853,6.716495037078857,12.382345199584961,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:abc378_f:234:fwd,7.911409378051758,9.547161102294922,-7.911409378051758,-2.965837001800537,factor_1,claude_4_sonnet:abc378_f:234:fwd,2052,claude_4_sonnet:abc378_f:234,abc378_f,claude_4_sonnet,fwd,hard,A,5.811279296875,5.80911111831665,-1.8386964797973633,20.93301773071289,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:abc391_g:362:fwd,7.875294208526611,9.511046409606934,-7.875294208526611,-1.1465860605239868,factor_1,gemini_2.5_flash_lite:abc391_g:362:fwd,1373,gemini_2.5_flash_lite:abc391_g:362,abc391_g,gemini_2.5_flash_lite,fwd,hard,A,3.6090400218963623,3.608283042907715,2.4388113021850586,16.583282470703125,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_sonnet:abc380_b:238:bwd,7.866343975067139,9.502096176147461,-7.866343975067139,7.0052361488342285,factor_1,claude_4_sonnet:abc380_b:238:bwd,2056,claude_4_sonnet:abc380_b:238,abc380_b,claude_4_sonnet,bwd,easy,B,3.666577100753784,3.6657776832580566,2.317171573638916,16.687021255493164,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3423:341:fwd,7.865728378295898,9.501480102539062,-7.865728378295898,-7.776183605194092,factor_1,gemini_2.5_flash:3423:341:fwd,922,gemini_2.5_flash:3423:341,3423,gemini_2.5_flash,fwd,hard,A,2.886558771133423,2.886385440826416,3.8441643714904785,15.158796310424805,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
qwen3_235b:3154:16:bwd,7.861321926116943,9.497074127197266,-7.861321926116943,7.079421520233154,factor_1,qwen3_235b:3154:16:bwd,1416,qwen3_235b:3154:16,3154,qwen3_235b,bwd,hard,B,3.7173116207122803,3.716475248336792,2.212782382965088,16.7813663482666,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:abc335_d:176:bwd,7.848402500152588,9.48415470123291,-7.848402500152588,6.993533134460449,factor_1,claude_4_sonnet:abc335_d:176:bwd,1994,claude_4_sonnet:abc335_d:176,abc335_d,claude_4_sonnet,bwd,hard,B,3.656522274017334,3.6557302474975586,2.3189234733581543,16.649385452270508,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:3605:118:bwd,7.844557762145996,9.48030948638916,-7.844557762145996,7.202324390411377,factor_1,gemini_2.5_flash_lite:3605:118:bwd,1129,gemini_2.5_flash_lite:3605:118,3605,gemini_2.5_flash_lite,bwd,medium,B,3.7711241245269775,3.7702488899230957,2.0906214714050293,16.869997024536133,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:abc394_c:257:bwd,7.838483810424805,9.474235534667969,-7.838483810424805,6.993897914886475,factor_1,claude_4_sonnet:abc394_c:257:bwd,2075,claude_4_sonnet:abc394_c:257,abc394_c,claude_4_sonnet,bwd,medium,B,3.656064510345459,3.6552727222442627,2.3099007606506348,16.63857078552246,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3376:43:bwd,7.835611820220947,9.47136402130127,-7.835611820220947,7.137718200683594,factor_1,gemini_2.5_flash:3376:43:bwd,624,gemini_2.5_flash:3376:43,3376,gemini_2.5_flash,bwd,hard,B,3.741715908050537,3.7408618927001953,2.1392745971679688,16.80345344543457,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
