question_id,judge_item_ids,judge_pair_ids,judge_splits,judge_orderings,judge_gold_labels,judge_n_pair_items,judge_difficulty_meta,judge_difficulty,judge_difficulty_centered,judge_difficulty_pair_sd,judge_difficulty_laplace_se,judge_difficulty_centered_laplace_se,judge_dominant_factors,judge_scores
abc321_e,"['claude_4_opus:abc321_e:110:fwd', 'claude_3.7_sonnet:abc321_e:261:bwd', 'gemini_2.5_flash_lite:abc321_e:210:bwd', 'gemini_2.5_flash:abc321_e:158:bwd', 'gemini_2.5_pro:abc321_e:86:bwd', 'claude_4_sonnet:abc321_e:154:bwd', 'qwen3_235b:abc321_e:121:fwd']","['claude_4_opus:abc321_e:110', 'claude_3.7_sonnet:abc321_e:261', 'gemini_2.5_flash_lite:abc321_e:210', 'gemini_2.5_flash:abc321_e:158', 'gemini_2.5_pro:abc321_e:86', 'claude_4_sonnet:abc321_e:154', 'qwen3_235b:abc321_e:121']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'claude_4_opus:abc321_e:110:fwd': 'A', 'claude_3.7_sonnet:abc321_e:261:bwd': 'B', 'gemini_2.5_flash_lite:abc321_e:210:bwd': 'B', 'gemini_2.5_flash:abc321_e:158:bwd': 'B', 'gemini_2.5_pro:abc321_e:86:bwd': 'B', 'claude_4_sonnet:abc321_e:154:bwd': 'B', 'qwen3_235b:abc321_e:121:fwd': 'A'}",7,hard,-1.0271653277533395,0.38693015916006906,3.307197463585047,2.111644552735785,2.1111439333706064,"{'claude_4_opus:abc321_e:110:fwd': 'factor_2', 'claude_3.7_sonnet:abc321_e:261:bwd': 'factor_1', 'gemini_2.5_flash_lite:abc321_e:210:bwd': 'factor_2', 'gemini_2.5_flash:abc321_e:158:bwd': 'factor_2', 'gemini_2.5_pro:abc321_e:86:bwd': 'factor_2', 'claude_4_sonnet:abc321_e:154:bwd': 'factor_2', 'qwen3_235b:abc321_e:121:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.7142857142857143, 'mistral_14b': 0.2857142857142857, 'mistral_3b': 0.2857142857142857, 'mistral_8b': 0.5714285714285714, 'qwen3_5_0_8b': 0.2857142857142857, 'qwen3_5_27b': 0.7142857142857143, 'qwen3_5_2b': 0.7142857142857143, 'qwen3_5_4b': 0.7142857142857143, 'qwen3_5_9b': 0.7142857142857143}"
abc304_d,"['gemini_2.5_flash:abc304_d:136:fwd', 'gemini_2.5_pro:abc304_d:222:bwd', 'claude_4_opus:abc304_d:89:bwd', 'claude_3.7_sonnet:abc304_d:93:bwd', 'claude_4_sonnet:abc304_d:132:bwd']","['gemini_2.5_flash:abc304_d:136', 'gemini_2.5_pro:abc304_d:222', 'claude_4_opus:abc304_d:89', 'claude_3.7_sonnet:abc304_d:93', 'claude_4_sonnet:abc304_d:132']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_pro']","['bwd', 'fwd']","{'gemini_2.5_flash:abc304_d:136:fwd': 'A', 'gemini_2.5_pro:abc304_d:222:bwd': 'B', 'claude_4_opus:abc304_d:89:bwd': 'B', 'claude_3.7_sonnet:abc304_d:93:bwd': 'B', 'claude_4_sonnet:abc304_d:132:bwd': 'B'}",5,medium,-0.45295649766921997,0.9611390233039856,3.2769971865845733,2.5145521335721,2.5139484396463163,"{'gemini_2.5_flash:abc304_d:136:fwd': 'factor_2', 'gemini_2.5_pro:abc304_d:222:bwd': 'factor_1', 'claude_4_opus:abc304_d:89:bwd': 'factor_1', 'claude_3.7_sonnet:abc304_d:93:bwd': 'factor_1', 'claude_4_sonnet:abc304_d:132:bwd': 'factor_2'}","{'claude_haiku_4_5': 0.6, 'mistral_14b': 0.6, 'mistral_3b': 0.2, 'mistral_8b': 0.6, 'qwen3_5_0_8b': 0.2, 'qwen3_5_27b': 0.8, 'qwen3_5_2b': 0.2, 'qwen3_5_4b': 0.6, 'qwen3_5_9b': 0.6}"
abc395_f,"['gemini_2.5_flash_lite:abc395_f:369:fwd', 'gemini_2.5_pro:abc395_f:247:bwd', 'claude_3.7_sonnet:abc395_f:168:fwd', 'claude_4_sonnet:abc395_f:260:fwd', 'claude_4_opus:abc395_f:182:fwd']","['gemini_2.5_flash_lite:abc395_f:369', 'gemini_2.5_pro:abc395_f:247', 'claude_3.7_sonnet:abc395_f:168', 'claude_4_sonnet:abc395_f:260', 'claude_4_opus:abc395_f:182']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:abc395_f:369:fwd': 'A', 'gemini_2.5_pro:abc395_f:247:bwd': 'B', 'claude_3.7_sonnet:abc395_f:168:fwd': 'A', 'claude_4_sonnet:abc395_f:260:fwd': 'A', 'claude_4_opus:abc395_f:182:fwd': 'A'}",5,hard,-3.132978820800781,-1.7188833951950073,4.275853839511121,2.439831209650457,2.4392811176635085,"{'gemini_2.5_flash_lite:abc395_f:369:fwd': 'factor_1', 'gemini_2.5_pro:abc395_f:247:bwd': 'factor_2', 'claude_3.7_sonnet:abc395_f:168:fwd': 'factor_2', 'claude_4_sonnet:abc395_f:260:fwd': 'factor_1', 'claude_4_opus:abc395_f:182:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.8, 'mistral_14b': 0.8, 'mistral_3b': 1.0, 'mistral_8b': 0.8, 'qwen3_5_0_8b': 0.8, 'qwen3_5_27b': 0.6, 'qwen3_5_2b': 0.6, 'qwen3_5_4b': 0.2, 'qwen3_5_9b': 0.6}"
3376,"['gemini_2.5_flash:3376:43:bwd', 'gemini_2.5_pro:3376:212:bwd', 'claude_3.7_sonnet:3376:39:bwd', 'gemini_2.5_flash_lite:3376:68:fwd', 'claude_4_opus:3376:28:fwd']","['gemini_2.5_flash:3376:43', 'gemini_2.5_pro:3376:212', 'claude_3.7_sonnet:3376:39', 'gemini_2.5_flash_lite:3376:68', 'claude_4_opus:3376:28']","['claude_3.7_sonnet', 'claude_4_opus', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']","['bwd', 'fwd']","{'gemini_2.5_flash:3376:43:bwd': 'B', 'gemini_2.5_pro:3376:212:bwd': 'B', 'claude_3.7_sonnet:3376:39:bwd': 'B', 'gemini_2.5_flash_lite:3376:68:fwd': 'A', 'claude_4_opus:3376:28:fwd': 'A'}",5,hard,-2.6884711265563963,-1.2743756294250488,3.7942401988528793,2.485317704550165,2.484734851743953,"{'gemini_2.5_flash:3376:43:bwd': 'factor_2', 'gemini_2.5_pro:3376:212:bwd': 'factor_1', 'claude_3.7_sonnet:3376:39:bwd': 'factor_1', 'gemini_2.5_flash_lite:3376:68:fwd': 'factor_1', 'claude_4_opus:3376:28:fwd': 'factor_2'}","{'claude_haiku_4_5': 0.8, 'mistral_14b': 0.4, 'mistral_3b': 0.4, 'mistral_8b': 0.4, 'qwen3_5_0_8b': 0.4, 'qwen3_5_27b': 0.8, 'qwen3_5_2b': 0.6, 'qwen3_5_4b': 0.6, 'qwen3_5_9b': 0.8}"
abc394_c,"['gemini_2.5_flash:abc394_c:277:fwd', 'qwen3_235b:abc394_c:198:bwd', 'claude_4_sonnet:abc394_c:257:bwd', 'gemini_2.5_flash_lite:abc394_c:365:fwd', 'gemini_2.5_pro:abc394_c:168:bwd']","['gemini_2.5_flash:abc394_c:277', 'qwen3_235b:abc394_c:198', 'claude_4_sonnet:abc394_c:257', 'gemini_2.5_flash_lite:abc394_c:365', 'gemini_2.5_pro:abc394_c:168']","['claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash:abc394_c:277:fwd': 'A', 'qwen3_235b:abc394_c:198:bwd': 'B', 'claude_4_sonnet:abc394_c:257:bwd': 'B', 'gemini_2.5_flash_lite:abc394_c:365:fwd': 'A', 'gemini_2.5_pro:abc394_c:168:bwd': 'B'}",5,medium,2.115082621574402,3.5291781663894652,1.92722800976402,2.1434865560701346,2.1431617551377604,"{'gemini_2.5_flash:abc394_c:277:fwd': 'factor_2', 'qwen3_235b:abc394_c:198:bwd': 'factor_1', 'claude_4_sonnet:abc394_c:257:bwd': 'factor_2', 'gemini_2.5_flash_lite:abc394_c:365:fwd': 'factor_2', 'gemini_2.5_pro:abc394_c:168:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.2, 'mistral_14b': 0.4, 'mistral_3b': 0.4, 'mistral_8b': 0.2, 'qwen3_5_0_8b': 0.4, 'qwen3_5_27b': 0.6, 'qwen3_5_2b': 0.4, 'qwen3_5_4b': 0.4, 'qwen3_5_9b': 0.6}"
abc344_d,"['gemini_2.5_flash_lite:abc344_d:247:bwd', 'gemini_2.5_pro:abc344_d:99:bwd', 'gemini_2.5_flash:abc344_d:380:bwd']","['gemini_2.5_flash_lite:abc344_d:247', 'gemini_2.5_pro:abc344_d:99', 'gemini_2.5_flash:abc344_d:380']","['gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']",['bwd'],"{'gemini_2.5_flash_lite:abc344_d:247:bwd': 'B', 'gemini_2.5_pro:abc344_d:99:bwd': 'B', 'gemini_2.5_flash:abc344_d:380:bwd': 'B'}",3,medium,-0.41161782046159107,1.0024776061375935,4.541461638908071,4.141097434971156,4.1397272626122765,"{'gemini_2.5_flash_lite:abc344_d:247:bwd': 'factor_1', 'gemini_2.5_pro:abc344_d:99:bwd': 'factor_1', 'gemini_2.5_flash:abc344_d:380:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.6666666666666666}"
abc373_f,"['gemini_2.5_pro:abc373_f:131:fwd', 'qwen3_235b:abc373_f:159:bwd']","['gemini_2.5_pro:abc373_f:131', 'qwen3_235b:abc373_f:159']","['gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_pro:abc373_f:131:fwd': 'A', 'qwen3_235b:abc373_f:159:bwd': 'B'}",2,hard,-0.36576104164123535,1.0483343601226807,6.1222596440621695,6.270310543287419,6.267922151366153,"{'gemini_2.5_pro:abc373_f:131:fwd': 'factor_1', 'qwen3_235b:abc373_f:159:bwd': 'factor_2'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.5, 'mistral_3b': 0.0, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}"
abc348_e,"['gemini_2.5_flash_lite:abc348_e:255:fwd', 'gemini_2.5_pro:abc348_e:101:bwd', 'gemini_2.5_flash:abc348_e:189:fwd', 'claude_4_opus:abc348_e:138:bwd', 'claude_4_sonnet:abc348_e:194:bwd']","['gemini_2.5_flash_lite:abc348_e:255', 'gemini_2.5_pro:abc348_e:101', 'gemini_2.5_flash:abc348_e:189', 'claude_4_opus:abc348_e:138', 'claude_4_sonnet:abc348_e:194']","['claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:abc348_e:255:fwd': 'A', 'gemini_2.5_pro:abc348_e:101:bwd': 'B', 'gemini_2.5_flash:abc348_e:189:fwd': 'A', 'claude_4_opus:abc348_e:138:bwd': 'B', 'claude_4_sonnet:abc348_e:194:bwd': 'B'}",5,hard,-0.7258415222167969,0.6882539749145508,5.503198184587357,4.769575515923114,4.767619313461176,"{'gemini_2.5_flash_lite:abc348_e:255:fwd': 'factor_2', 'gemini_2.5_pro:abc348_e:101:bwd': 'factor_1', 'gemini_2.5_flash:abc348_e:189:fwd': 'factor_2', 'claude_4_opus:abc348_e:138:bwd': 'factor_1', 'claude_4_sonnet:abc348_e:194:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.4, 'mistral_14b': 0.4, 'mistral_3b': 0.4, 'mistral_8b': 0.4, 'qwen3_5_0_8b': 0.4, 'qwen3_5_27b': 0.6, 'qwen3_5_2b': 0.2, 'qwen3_5_4b': 0.6, 'qwen3_5_9b': 0.4}"
3464,"['qwen3_235b:3464:41:bwd', 'gemini_2.5_flash_lite:3464:87:bwd', 'claude_4_sonnet:3464:66:fwd']","['qwen3_235b:3464:41', 'gemini_2.5_flash_lite:3464:87', 'claude_4_sonnet:3464:66']","['claude_4_sonnet', 'gemini_2.5_flash_lite', 'qwen3_235b']","['bwd', 'fwd']","{'qwen3_235b:3464:41:bwd': 'B', 'gemini_2.5_flash_lite:3464:87:bwd': 'B', 'claude_4_sonnet:3464:66:fwd': 'A'}",3,hard,2.1734100381533303,3.587505578994751,1.572026754544465,1.3547148704000191,1.3559016733514369,"{'qwen3_235b:3464:41:bwd': 'factor_1', 'gemini_2.5_flash_lite:3464:87:bwd': 'factor_1', 'claude_4_sonnet:3464:66:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.0, 'mistral_14b': 0.3333333333333333, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.3333333333333333, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 0.3333333333333333}"
3454,"['gemini_2.5_flash:3454:53:fwd', 'gemini_2.5_flash_lite:3454:82:bwd', 'claude_3.7_sonnet:3454:225:fwd', 'claude_4_sonnet:3454:62:fwd', 'gemini_2.5_pro:3454:20:bwd']","['gemini_2.5_flash:3454:53', 'gemini_2.5_flash_lite:3454:82', 'claude_3.7_sonnet:3454:225', 'claude_4_sonnet:3454:62', 'gemini_2.5_pro:3454:20']","['claude_3.7_sonnet', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']","['bwd', 'fwd']","{'gemini_2.5_flash:3454:53:fwd': 'A', 'gemini_2.5_flash_lite:3454:82:bwd': 'B', 'claude_3.7_sonnet:3454:225:fwd': 'A', 'claude_4_sonnet:3454:62:fwd': 'A', 'gemini_2.5_pro:3454:20:bwd': 'B'}",5,medium,-0.5479229271411896,0.8661725044250488,3.738102874335658,2.4658653385220264,2.4652964184808512,"{'gemini_2.5_flash:3454:53:fwd': 'factor_1', 'gemini_2.5_flash_lite:3454:82:bwd': 'factor_1', 'claude_3.7_sonnet:3454:225:fwd': 'factor_2', 'claude_4_sonnet:3454:62:fwd': 'factor_1', 'gemini_2.5_pro:3454:20:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.4, 'mistral_14b': 0.6, 'mistral_3b': 0.6, 'mistral_8b': 0.6, 'qwen3_5_0_8b': 0.6, 'qwen3_5_27b': 0.8, 'qwen3_5_2b': 0.4, 'qwen3_5_4b': 0.4, 'qwen3_5_9b': 0.4}"
abc393_d,"['claude_3.7_sonnet:abc393_d:165:bwd', 'claude_4_sonnet:abc393_d:256:bwd']","['claude_3.7_sonnet:abc393_d:165', 'claude_4_sonnet:abc393_d:256']","['claude_3.7_sonnet', 'claude_4_sonnet']",['bwd'],"{'claude_3.7_sonnet:abc393_d:165:bwd': 'B', 'claude_4_sonnet:abc393_d:256:bwd': 'B'}",2,medium,0.7771121263504028,2.191207706928253,4.456251957846806,2.052191443937745,2.05302900468619,"{'claude_3.7_sonnet:abc393_d:165:bwd': 'factor_2', 'claude_4_sonnet:abc393_d:256:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.0, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
abc325_f,"['gemini_2.5_flash:abc325_f:163:fwd', 'claude_3.7_sonnet:abc325_f:110:fwd', 'claude_4_sonnet:abc325_f:162:bwd', 'qwen3_235b:abc325_f:123:fwd', 'gemini_2.5_flash_lite:abc325_f:218:fwd', 'gemini_2.5_pro:abc325_f:91:bwd']","['gemini_2.5_flash:abc325_f:163', 'claude_3.7_sonnet:abc325_f:110', 'claude_4_sonnet:abc325_f:162', 'qwen3_235b:abc325_f:123', 'gemini_2.5_flash_lite:abc325_f:218', 'gemini_2.5_pro:abc325_f:91']","['claude_3.7_sonnet', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash:abc325_f:163:fwd': 'A', 'claude_3.7_sonnet:abc325_f:110:fwd': 'A', 'claude_4_sonnet:abc325_f:162:bwd': 'B', 'qwen3_235b:abc325_f:123:fwd': 'A', 'gemini_2.5_flash_lite:abc325_f:218:fwd': 'A', 'gemini_2.5_pro:abc325_f:91:bwd': 'B'}",6,medium,1.2039881000916164,2.6180835564931235,3.115188409627651,2.512369104121874,2.51166807194262,"{'gemini_2.5_flash:abc325_f:163:fwd': 'factor_1', 'claude_3.7_sonnet:abc325_f:110:fwd': 'factor_2', 'claude_4_sonnet:abc325_f:162:bwd': 'factor_2', 'qwen3_235b:abc325_f:123:fwd': 'factor_2', 'gemini_2.5_flash_lite:abc325_f:218:fwd': 'factor_2', 'gemini_2.5_pro:abc325_f:91:bwd': 'factor_2'}","{'claude_haiku_4_5': 0.16666666666666666, 'mistral_14b': 0.3333333333333333, 'mistral_3b': 0.6, 'mistral_8b': 0.16666666666666666, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.3333333333333333, 'qwen3_5_2b': 0.3333333333333333, 'qwen3_5_4b': 0.3333333333333333, 'qwen3_5_9b': 0.5}"
3721,"['gemini_2.5_flash_lite:3721:149:bwd', 'gemini_2.5_flash:3721:106:fwd', 'claude_3.7_sonnet:3721:80:fwd', 'claude_4_sonnet:3721:110:bwd']","['gemini_2.5_flash_lite:3721:149', 'gemini_2.5_flash:3721:106', 'claude_3.7_sonnet:3721:80', 'claude_4_sonnet:3721:110']","['claude_3.7_sonnet', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:3721:149:bwd': 'B', 'gemini_2.5_flash:3721:106:fwd': 'A', 'claude_3.7_sonnet:3721:80:fwd': 'A', 'claude_4_sonnet:3721:110:bwd': 'B'}",4,easy,1.9780161641538143,3.3921116292476654,2.09068516279639,2.2862244845323114,2.2859513323434015,"{'gemini_2.5_flash_lite:3721:149:bwd': 'factor_1', 'gemini_2.5_flash:3721:106:fwd': 'factor_1', 'claude_3.7_sonnet:3721:80:fwd': 'factor_2', 'claude_4_sonnet:3721:110:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.25, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.25, 'qwen3_5_2b': 0.25, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}"
3439,"['gemini_2.5_flash:3439:343:fwd', 'gemini_2.5_flash_lite:3439:79:fwd', 'claude_4_opus:3439:37:bwd', 'claude_3.7_sonnet:3439:47:fwd']","['gemini_2.5_flash:3439:343', 'gemini_2.5_flash_lite:3439:79', 'claude_4_opus:3439:37', 'claude_3.7_sonnet:3439:47']","['claude_3.7_sonnet', 'claude_4_opus', 'gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash:3439:343:fwd': 'A', 'gemini_2.5_flash_lite:3439:79:fwd': 'A', 'claude_4_opus:3439:37:bwd': 'B', 'claude_3.7_sonnet:3439:47:fwd': 'A'}",4,hard,-0.9391263127326965,0.4749692380428314,4.654018243149101,2.474450356559958,2.4740256644017835,"{'gemini_2.5_flash:3439:343:fwd': 'factor_2', 'gemini_2.5_flash_lite:3439:79:fwd': 'factor_2', 'claude_4_opus:3439:37:bwd': 'factor_2', 'claude_3.7_sonnet:3439:47:fwd': 'factor_2'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.25, 'mistral_3b': 0.75, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.75, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.25, 'qwen3_5_4b': 0.25, 'qwen3_5_9b': 0.5}"
3402,"['qwen3_235b:3402:32:fwd', 'gemini_2.5_flash:3402:45:bwd', 'claude_4_sonnet:3402:53:fwd', 'claude_4_opus:3402:30:bwd', 'gemini_2.5_pro:3402:14:fwd']","['qwen3_235b:3402:32', 'gemini_2.5_flash:3402:45', 'claude_4_sonnet:3402:53', 'claude_4_opus:3402:30', 'gemini_2.5_pro:3402:14']","['claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'qwen3_235b:3402:32:fwd': 'A', 'gemini_2.5_flash:3402:45:bwd': 'B', 'claude_4_sonnet:3402:53:fwd': 'A', 'claude_4_opus:3402:30:bwd': 'B', 'gemini_2.5_pro:3402:14:fwd': 'A'}",5,hard,-2.204045128822327,-0.7899496793746948,3.6786283878724686,2.5400967669994197,2.539474862871569,"{'qwen3_235b:3402:32:fwd': 'factor_1', 'gemini_2.5_flash:3402:45:bwd': 'factor_2', 'claude_4_sonnet:3402:53:fwd': 'factor_1', 'claude_4_opus:3402:30:bwd': 'factor_1', 'gemini_2.5_pro:3402:14:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.8, 'mistral_14b': 0.8, 'mistral_3b': 0.6, 'mistral_8b': 0.8, 'qwen3_5_0_8b': 0.6, 'qwen3_5_27b': 0.6, 'qwen3_5_2b': 0.8, 'qwen3_5_4b': 0.4, 'qwen3_5_9b': 0.6}"
3442,"['gemini_2.5_pro:3442:18:fwd', 'claude_4_sonnet:3442:60:bwd', 'claude_4_opus:3442:38:bwd', 'qwen3_235b:3442:37:fwd', 'gemini_2.5_flash:3442:51:fwd', 'claude_3.7_sonnet:3442:224:bwd']","['gemini_2.5_pro:3442:18', 'claude_4_sonnet:3442:60', 'claude_4_opus:3442:38', 'qwen3_235b:3442:37', 'gemini_2.5_flash:3442:51', 'claude_3.7_sonnet:3442:224']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_pro:3442:18:fwd': 'A', 'claude_4_sonnet:3442:60:bwd': 'B', 'claude_4_opus:3442:38:bwd': 'B', 'qwen3_235b:3442:37:fwd': 'A', 'gemini_2.5_flash:3442:51:fwd': 'A', 'claude_3.7_sonnet:3442:224:bwd': 'B'}",6,hard,-1.7449620068073273,-0.3308664759000142,3.8021254401227322,1.5038410863189116,1.5039509960265889,"{'gemini_2.5_pro:3442:18:fwd': 'factor_1', 'claude_4_sonnet:3442:60:bwd': 'factor_2', 'claude_4_opus:3442:38:bwd': 'factor_2', 'qwen3_235b:3442:37:fwd': 'factor_1', 'gemini_2.5_flash:3442:51:fwd': 'factor_1', 'claude_3.7_sonnet:3442:224:bwd': 'factor_2'}","{'claude_haiku_4_5': 0.8333333333333334, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.3333333333333333, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.6666666666666666}"
abc301_e,"['qwen3_235b:abc301_e:109:fwd', 'gemini_2.5_flash:abc301_e:132:bwd', 'claude_4_opus:abc301_e:85:bwd', 'gemini_2.5_pro:abc301_e:75:fwd', 'gemini_2.5_flash_lite:abc301_e:175:fwd']","['qwen3_235b:abc301_e:109', 'gemini_2.5_flash:abc301_e:132', 'claude_4_opus:abc301_e:85', 'gemini_2.5_pro:abc301_e:75', 'gemini_2.5_flash_lite:abc301_e:175']","['claude_4_opus', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'qwen3_235b:abc301_e:109:fwd': 'A', 'gemini_2.5_flash:abc301_e:132:bwd': 'B', 'claude_4_opus:abc301_e:85:bwd': 'B', 'gemini_2.5_pro:abc301_e:75:fwd': 'A', 'gemini_2.5_flash_lite:abc301_e:175:fwd': 'A'}",5,hard,-3.9670745849609377,-2.5529791593551634,4.732756655036742,4.602098720115782,4.600233300212758,"{'qwen3_235b:abc301_e:109:fwd': 'factor_1', 'gemini_2.5_flash:abc301_e:132:bwd': 'factor_2', 'claude_4_opus:abc301_e:85:bwd': 'factor_1', 'gemini_2.5_pro:abc301_e:75:fwd': 'factor_2', 'gemini_2.5_flash_lite:abc301_e:175:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.8, 'mistral_14b': 0.8, 'mistral_3b': 0.4, 'mistral_8b': 0.8, 'qwen3_5_0_8b': 0.6, 'qwen3_5_27b': 0.6, 'qwen3_5_2b': 0.4, 'qwen3_5_4b': 0.4, 'qwen3_5_9b': 0.8}"
3563,"['gemini_2.5_flash:3563:71:fwd', 'claude_4_sonnet:3563:78:bwd', 'gemini_2.5_flash_lite:3563:108:bwd', 'gemini_2.5_pro:3563:33:bwd', 'claude_4_opus:3563:50:fwd']","['gemini_2.5_flash:3563:71', 'claude_4_sonnet:3563:78', 'gemini_2.5_flash_lite:3563:108', 'gemini_2.5_pro:3563:33', 'claude_4_opus:3563:50']","['claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']","['bwd', 'fwd']","{'gemini_2.5_flash:3563:71:fwd': 'A', 'claude_4_sonnet:3563:78:bwd': 'B', 'gemini_2.5_flash_lite:3563:108:bwd': 'B', 'gemini_2.5_pro:3563:33:bwd': 'B', 'claude_4_opus:3563:50:fwd': 'A'}",5,hard,-0.29986127018928527,1.114234209060669,3.5163568647306485,1.6479680087971178,1.6480877028892718,"{'gemini_2.5_flash:3563:71:fwd': 'factor_2', 'claude_4_sonnet:3563:78:bwd': 'factor_1', 'gemini_2.5_flash_lite:3563:108:bwd': 'factor_1', 'gemini_2.5_pro:3563:33:bwd': 'factor_2', 'claude_4_opus:3563:50:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.4, 'mistral_14b': 0.4, 'mistral_3b': 0.2, 'mistral_8b': 0.4, 'qwen3_5_0_8b': 0.4, 'qwen3_5_27b': 0.8, 'qwen3_5_2b': 0.4, 'qwen3_5_4b': 0.4, 'qwen3_5_9b': 0.6}"
abc325_d,['gemini_2.5_pro:abc325_d:90:bwd'],['gemini_2.5_pro:abc325_d:90'],['gemini_2.5_pro'],['bwd'],{'gemini_2.5_pro:abc325_d:90:bwd': 'B'},1,hard,3.7934157848358154,5.2075114250183105,0.0,5.990114688873291,5.988508701324463,{'gemini_2.5_pro:abc325_d:90:bwd': 'factor_1'},"{'claude_haiku_4_5': 0.0, 'mistral_14b': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0}"
