item_id,difficulty,difficulty_centered,easiness_z,loading_factor_1,loading_factor_2,dominant_factor,item_id_meta,selected_order,pair_id,question_id,split,ordering,difficulty_meta,gold,difficulty_laplace_se,difficulty_centered_laplace_se,difficulty_centered_laplace_lo,difficulty_centered_laplace_hi,judge_pair_scores
claude_3.7_sonnet:3588:237:fwd,6.849922180175781,8.264018058776855,-6.849922180175781,3.089491844177246,1.249436616897583,factor_1,claude_3.7_sonnet:3588:237:fwd,237,claude_3.7_sonnet:3588:237,3588,claude_3.7_sonnet,fwd,easy,A,21.656158447265625,21.646202087402344,-34.16253662109375,50.690574645996094,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_sonnet:3714:108:fwd,6.845702171325684,8.259798049926758,-6.845702171325684,3.21276593208313,-2.604191780090332,factor_1,claude_4_sonnet:3714:108:fwd,1926,claude_4_sonnet:3714:108,3714,claude_4_sonnet,fwd,hard,A,3.502659559249878,3.5031189918518066,1.3936848640441895,15.125911712646484,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_sonnet:abc386_d:247:bwd,6.844675064086914,8.258770942687988,-6.844675064086914,-0.9515581130981445,-1.615504503250122,factor_2,claude_4_sonnet:abc386_d:247:bwd,2065,claude_4_sonnet:abc386_d:247,abc386_d,claude_4_sonnet,bwd,hard,B,5.026706695556641,5.025796890258789,-1.5917911529541016,18.109333038330078,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_opus:abc374_e:157:fwd,6.834160804748535,8.24825668334961,-6.834160804748535,0.9435675740242004,0.9338539242744446,factor_1,claude_4_opus:abc374_e:157:fwd,1775,claude_4_opus:abc374_e:157,abc374_e,claude_4_opus,fwd,hard,A,1.3341881036758423,1.3391237258911133,5.623574256896973,10.872939109802246,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:abc389_f:268:bwd,6.8224687576293945,8.236564636230469,-6.8224687576293945,-6.2688140869140625,-1.3287087678909302,factor_1,gemini_2.5_flash:abc389_f:268:bwd,849,gemini_2.5_flash:abc389_f:268,abc389_f,gemini_2.5_flash,bwd,easy,B,2.268794298171997,2.2709951400756836,3.785414218902588,12.687715530395508,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_pro:abc370_a:236:bwd,6.780066013336182,8.194161415100098,-6.780066013336182,-6.215559482574463,-1.322745680809021,factor_1,gemini_2.5_pro:abc370_a:236:bwd,561,gemini_2.5_pro:abc370_a:236,abc370_a,gemini_2.5_pro,bwd,hard,B,2.251283645629883,2.2535183429718018,3.7772655487060547,12.61105728149414,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:abc396_d:279:bwd,6.737041473388672,8.151137351989746,-6.737041473388672,-6.370765686035156,-1.2910093069076538,factor_1,gemini_2.5_flash:abc396_d:279:bwd,860,gemini_2.5_flash:abc396_d:279,abc396_d,gemini_2.5_flash,bwd,hard,B,2.288344621658325,2.290508270263672,3.661741256713867,12.640533447265625,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:abc328_e:223:bwd,6.724310874938965,8.138406753540039,-6.724310874938965,-6.706861972808838,-1.2651351690292358,factor_1,gemini_2.5_flash_lite:abc328_e:223:bwd,1234,gemini_2.5_flash_lite:abc328_e:223,abc328_e,gemini_2.5_flash_lite,bwd,hard,B,2.3408641815185547,2.3429300785064697,3.5462636947631836,12.730549812316895,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:3032:23:fwd,6.702075958251953,8.116171836853027,-6.702075958251953,3.5282399654388428,1.1054755449295044,factor_1,claude_4_sonnet:3032:23:fwd,1841,claude_4_sonnet:3032:23,3032,claude_4_sonnet,fwd,hard,A,23.663612365722656,23.652671813964844,-38.243064880371094,54.47541046142578,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:3771:162:fwd,6.641469955444336,8.05556583404541,-6.641469955444336,0.5174940824508667,5.025740623474121,factor_2,gemini_2.5_flash_lite:3771:162:fwd,1173,gemini_2.5_flash_lite:3771:162,3771,gemini_2.5_flash_lite,fwd,hard,A,12.345212936401367,12.339943885803223,-16.130725860595703,32.24185562133789,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_3.7_sonnet:arc194_e:182:bwd,6.63552713394165,8.049622535705566,-6.63552713394165,-0.9691318273544312,-5.177770137786865,factor_2,claude_3.7_sonnet:arc194_e:182:bwd,182,claude_3.7_sonnet:arc194_e:182,arc194_e,claude_3.7_sonnet,bwd,medium,B,2.0127861499786377,2.0155253410339355,4.0991926193237305,12.000052452087402,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
claude_3.7_sonnet:2920:13:fwd,6.558906078338623,7.973001480102539,-6.558906078338623,1.2004272937774658,1.9696757793426514,factor_2,claude_3.7_sonnet:2920:13:fwd,13,claude_3.7_sonnet:2920:13,2920,claude_3.7_sonnet,fwd,easy,A,2.0684735774993896,2.071087121963501,3.913670539855957,12.032332420349121,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:abc318_d:154:fwd,6.540187358856201,7.954282760620117,-6.540187358856201,4.131130695343018,-1.3458130359649658,factor_1,gemini_2.5_flash:abc318_d:154:fwd,735,gemini_2.5_flash:abc318_d:154,abc318_d,gemini_2.5_flash,fwd,hard,A,9.667325973510742,9.663498878479004,-10.986175537109375,26.89474105834961,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:abc368_e:399:fwd,6.42376708984375,7.837862491607666,-6.42376708984375,3.1574060916900635,2.347399950027466,factor_1,gemini_2.5_flash:abc368_e:399:fwd,980,gemini_2.5_flash:abc368_e:399,abc368_e,gemini_2.5_flash,fwd,medium,A,22.264490127563477,22.254234313964844,-35.78043746948242,51.4561653137207,"{'claude_haiku_4_5': 0.0, 'mistral_3b': None, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
qwen3_235b:3587:60:bwd,6.4193339347839355,7.833429336547852,-6.4193339347839355,-2.4427785873413086,-0.13455338776111603,factor_1,qwen3_235b:3587:60:bwd,1460,qwen3_235b:3587:60,3587,qwen3_235b,bwd,hard,B,3.889888048171997,3.8899519443511963,0.2091236114501953,15.457735061645508,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:3453:52:bwd,6.403792381286621,7.817887783050537,-6.403792381286621,-6.1216959953308105,-1.2368600368499756,factor_1,gemini_2.5_flash:3453:52:bwd,633,gemini_2.5_flash:3453:52,3453,gemini_2.5_flash,bwd,hard,B,2.1991939544677734,2.2015316486358643,3.5028858184814453,12.132889747619629,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:abc358_d:271:bwd,6.356212139129639,7.770307540893555,-6.356212139129639,-0.8621072173118591,-1.5188450813293457,factor_2,gemini_2.5_flash_lite:abc358_d:271:bwd,1282,gemini_2.5_flash_lite:abc358_d:271,abc358_d,gemini_2.5_flash_lite,bwd,hard,B,4.3119730949401855,4.311648845672607,-0.6805248260498047,16.221139907836914,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:3498:93:bwd,6.334335803985596,7.748431205749512,-6.334335803985596,2.6069529056549072,-7.120264053344727,factor_2,gemini_2.5_flash_lite:3498:93:bwd,1104,gemini_2.5_flash_lite:3498:93,3498,gemini_2.5_flash_lite,bwd,easy,B,4.704099655151367,4.703444957733154,-1.470320701599121,16.967182159423828,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
claude_3.7_sonnet:3794:247:fwd,6.32011079788208,7.734206199645996,-6.32011079788208,0.5532631874084473,4.42518949508667,factor_2,claude_3.7_sonnet:3794:247:fwd,247,claude_3.7_sonnet:3794:247,3794,claude_3.7_sonnet,fwd,medium,A,8.846479415893555,8.843113899230957,-9.598298072814941,25.06671142578125,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_3.7_sonnet:3494:54:fwd,6.302061080932617,7.716156482696533,-6.302061080932617,1.1594609022140503,1.9043992757797241,factor_2,claude_3.7_sonnet:3494:54:fwd,54,claude_3.7_sonnet:3494:54,3494,claude_3.7_sonnet,fwd,medium,A,2.007108449935913,2.0098607540130615,3.776829242706299,11.65548324584961,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:abc367_e:215:fwd,6.2846527099609375,7.6987481117248535,-6.2846527099609375,3.055063486099243,2.7341420650482178,factor_1,gemini_2.5_flash:abc367_e:215:fwd,796,gemini_2.5_flash:abc367_e:215,abc367_e,gemini_2.5_flash,fwd,hard,A,20.66960906982422,20.660139083862305,-32.79512405395508,48.192623138427734,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:abc328_b:222:bwd,6.281419277191162,7.695514678955078,-6.281419277191162,-6.0926337242126465,-1.2108192443847656,factor_1,gemini_2.5_flash_lite:abc328_b:222:bwd,1233,gemini_2.5_flash_lite:abc328_b:222,abc328_b,gemini_2.5_flash_lite,bwd,hard,B,2.178072452545166,2.180452823638916,3.4218268394470215,11.969202041625977,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:abc385_e:308:bwd,6.270700454711914,7.68479585647583,-6.270700454711914,2.5874412059783936,-6.980998992919922,factor_2,claude_3.7_sonnet:abc385_e:308:bwd,308,claude_3.7_sonnet:abc385_e:308,abc385_e,claude_3.7_sonnet,bwd,hard,B,4.528013706207275,4.5275044441223145,-1.1891131401062012,16.558704376220703,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
qwen3_235b:3697:79:fwd,6.26556396484375,7.679659366607666,-6.26556396484375,0.04987047612667084,-0.9439501166343689,factor_2,qwen3_235b:3697:79:fwd,1479,qwen3_235b:3697:79,3697,qwen3_235b,fwd,hard,A,1.9461005926132202,1.9489978551864624,3.859623432159424,11.49969482421875,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
qwen3_235b:3552:52:fwd,6.231626033782959,7.645721435546875,-6.231626033782959,3.901346445083618,-1.2687456607818604,factor_1,qwen3_235b:3552:52:fwd,1452,qwen3_235b:3552:52,3552,qwen3_235b,fwd,hard,A,8.228592872619629,8.225584030151367,-8.476423263549805,23.767866134643555,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_3.7_sonnet:3777:88:fwd,6.2212443351745605,7.635339736938477,-6.2212443351745605,0.8669841289520264,0.8461513519287109,factor_1,claude_3.7_sonnet:3777:88:fwd,88,claude_3.7_sonnet:3777:88,3777,claude_3.7_sonnet,fwd,hard,A,1.294419288635254,1.299544095993042,5.08823299407959,10.182446479797363,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:abc353_e:383:bwd,6.201071262359619,7.615166664123535,-6.201071262359619,-5.855917453765869,-1.2081189155578613,factor_1,gemini_2.5_flash:abc353_e:383:bwd,964,gemini_2.5_flash:abc353_e:383,abc353_e,gemini_2.5_flash,bwd,medium,B,2.123180627822876,2.1256754398345947,3.4488425254821777,11.781490325927734,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:3381:217:bwd,6.147255897521973,7.561351299285889,-6.147255897521973,-0.9191306829452515,-4.831318378448486,factor_2,claude_3.7_sonnet:3381:217:bwd,217,claude_3.7_sonnet:3381:217,3381,claude_3.7_sonnet,bwd,hard,B,1.9099596738815308,1.912946343421936,3.811976432800293,11.310726165771484,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
claude_3.7_sonnet:3558:236:bwd,6.144312858581543,7.558408260345459,-6.144312858581543,-5.6877121925354,-1.213942050933838,factor_1,claude_3.7_sonnet:3558:236:bwd,236,claude_3.7_sonnet:3558:236,3558,claude_3.7_sonnet,bwd,medium,B,2.081937074661255,2.0845208168029785,3.472747325897217,11.64406967163086,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
qwen3_235b:abc341_c:132:fwd,6.120827674865723,7.534923076629639,-6.120827674865723,1.1256625652313232,1.818338394165039,factor_2,qwen3_235b:abc341_c:132:fwd,1532,qwen3_235b:abc341_c:132,abc341_c,qwen3_235b,fwd,medium,A,1.9601731300354004,1.9630364179611206,3.6873717308044434,11.382474899291992,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
qwen3_235b:3607:64:fwd,6.069704532623291,7.483799934387207,-6.069704532623291,3.841224431991577,-1.2559939622879028,factor_1,qwen3_235b:3607:64:fwd,1464,qwen3_235b:3607:64,3607,qwen3_235b,fwd,medium,A,7.868133068084717,7.865337371826172,-7.9322614669799805,22.899860382080078,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_sonnet:abc384_f:244:bwd,6.016581058502197,7.430676460266113,-6.016581058502197,-5.522529125213623,-1.1988579034805298,factor_1,claude_4_sonnet:abc384_f:244:bwd,2062,claude_4_sonnet:abc384_f:244,abc384_f,claude_4_sonnet,bwd,hard,B,2.0360519886016846,2.0387380123138428,3.4347498416900635,11.426603317260742,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3518:347:fwd,6.006016254425049,7.420111656188965,-6.006016254425049,3.3061211109161377,1.2225695848464966,factor_1,gemini_2.5_flash:3518:347:fwd,928,gemini_2.5_flash:3518:347,3518,gemini_2.5_flash,fwd,hard,A,17.3936710357666,17.385826110839844,-26.656108856201172,41.496334075927734,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
qwen3_235b:3423:35:fwd,5.964267730712891,7.378363132476807,-5.964267730712891,3.1052892208099365,-2.6513264179229736,factor_1,qwen3_235b:3423:35:fwd,1435,qwen3_235b:3423:35,3423,qwen3_235b,fwd,medium,A,2.958432912826538,2.9595417976379395,1.5776610374450684,13.179065704345703,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
qwen3_235b:3791:103:fwd,5.947415828704834,7.36151123046875,-5.947415828704834,4.216604232788086,-1.2976133823394775,factor_1,qwen3_235b:3791:103:fwd,1503,qwen3_235b:3791:103,3791,qwen3_235b,fwd,hard,A,8.741745948791504,8.738439559936523,-9.765830993652344,24.488853454589844,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_pro:abc380_d:144:bwd,5.941898345947266,7.355993747711182,-5.941898345947266,-2.214872360229492,-0.14406132698059082,factor_1,gemini_2.5_pro:abc380_d:144:bwd,469,gemini_2.5_pro:abc380_d:144,abc380_d,gemini_2.5_pro,bwd,hard,B,3.385671854019165,3.386260509490967,0.7189230918884277,13.993064880371094,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_opus:3453:39:bwd,5.937196254730225,7.351291656494141,-5.937196254730225,-0.9094758629798889,0.9311925172805786,factor_2,claude_4_opus:3453:39:bwd,1657,claude_4_opus:3453:39,3453,claude_4_opus,bwd,hard,B,9.630399703979492,9.626592636108398,-11.516830444335938,26.21941375732422,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:3387:70:fwd,5.908033847808838,7.322129249572754,-5.908033847808838,0.42353975772857666,4.6586127281188965,factor_2,gemini_2.5_flash_lite:3387:70:fwd,1081,gemini_2.5_flash_lite:3387:70,3387,gemini_2.5_flash_lite,fwd,hard,A,9.84315299987793,9.839227676391602,-11.96275806427002,26.607017517089844,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:abc361_f:207:bwd,5.90418815612793,7.318283557891846,-5.90418815612793,-0.8273394703865051,-1.4104658365249634,factor_2,gemini_2.5_flash:abc361_f:207:bwd,788,gemini_2.5_flash:abc361_f:207,abc361_f,gemini_2.5_flash,bwd,hard,B,3.7563140392303467,3.756509304046631,-0.04447460174560547,14.681041717529297,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
qwen3_235b:3765:94:fwd,5.832463264465332,7.246558666229248,-5.832463264465332,4.119266033172607,-1.2934881448745728,factor_1,qwen3_235b:3765:94:fwd,1494,qwen3_235b:3765:94,3765,qwen3_235b,fwd,hard,A,8.29871654510498,8.295666694641113,-9.012947082519531,23.506065368652344,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
qwen3_235b:3308:27:bwd,5.789271354675293,7.203366756439209,-5.789271354675293,-2.2356984615325928,-0.10333516448736191,factor_1,qwen3_235b:3308:27:bwd,1427,qwen3_235b:3308:27,3308,qwen3_235b,bwd,hard,B,3.2778842449188232,3.2785964012145996,0.7773175239562988,13.629415512084961,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:3535:100:bwd,5.784946441650391,7.199041843414307,-5.784946441650391,-0.8740561008453369,-1.3508561849594116,factor_2,gemini_2.5_flash_lite:3535:100:bwd,1111,gemini_2.5_flash_lite:3535:100,3535,gemini_2.5_flash_lite,bwd,medium,B,3.6281442642211914,3.6284706592559814,0.08723926544189453,14.310844421386719,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
qwen3_235b:3725:84:fwd,5.779667377471924,7.19376277923584,-5.779667377471924,4.206599712371826,-1.2983883619308472,factor_1,qwen3_235b:3725:84:fwd,1484,qwen3_235b:3725:84,3725,qwen3_235b,fwd,hard,A,8.269643783569336,8.266611099243164,-9.008795738220215,23.396320343017578,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
