item_id,difficulty,difficulty_centered,easiness_z,loading_factor_1,loading_factor_2,dominant_factor,item_id_meta,selected_order,pair_id,question_id,split,ordering,difficulty_meta,gold,difficulty_laplace_se,difficulty_centered_laplace_se,difficulty_centered_laplace_lo,difficulty_centered_laplace_hi
claude_3.7_sonnet:abc368_d:298:fwd,5.6199446,7.03404,-5.6199446,3.8646276,-1.2291783,factor_1,claude_3.7_sonnet:abc368_d:298:fwd,298,claude_3.7_sonnet:abc368_d:298,abc368_d,claude_3.7_sonnet,fwd,hard,A,7.3422894,7.3398113,-7.35199,21.42007
gemini_2.5_flash_lite:abc387_c:351:fwd,5.60199,7.0160856,-5.60199,3.2622197,1.6688772,factor_1,gemini_2.5_flash_lite:abc387_c:351:fwd,1362,gemini_2.5_flash_lite:abc387_c:351,abc387_c,gemini_2.5_flash_lite,fwd,hard,A,15.293132,15.286345,-22.945148,36.97732
gemini_2.5_pro:abc307_d:78:fwd,5.565313,6.9794083,-5.565313,3.86399,-1.2252127,factor_1,gemini_2.5_pro:abc307_d:78:fwd,403,gemini_2.5_pro:abc307_d:78,abc307_d,gemini_2.5_pro,fwd,hard,A,7.23439,7.231978,-7.1952686,21.154085
qwen3_235b:abc301_d:108:fwd,5.5465307,6.960626,-5.5465307,3.299666,2.409644,factor_1,qwen3_235b:abc301_d:108:fwd,1508,qwen3_235b:abc301_d:108,abc301_d,qwen3_235b,fwd,medium,A,16.345808,16.33849,-25.062815,38.984066
gemini_2.5_flash_lite:abc390_f:359:fwd,5.5124116,6.926507,-5.5124116,3.1369827,1.1832309,factor_1,gemini_2.5_flash_lite:abc390_f:359:fwd,1370,gemini_2.5_flash_lite:abc390_f:359,abc390_f,gemini_2.5_flash_lite,fwd,hard,A,13.952717,13.946614,-20.40886,34.26187
gemini_2.5_flash_lite:3166:36:fwd,5.476976,6.8910713,-5.476976,-1.8494967,4.565235,factor_2,gemini_2.5_flash_lite:3166:36:fwd,1047,gemini_2.5_flash_lite:3166:36,3166,gemini_2.5_flash_lite,fwd,hard,A,8.557564,8.554363,-9.875481,23.657623
gemini_2.5_flash_lite:abc351_d:260:bwd,5.463642,6.8777375,-5.463642,-0.7995941,-1.3010143,factor_2,gemini_2.5_flash_lite:abc351_d:260:bwd,1271,gemini_2.5_flash_lite:abc351_d:260,abc351_d,gemini_2.5_flash_lite,bwd,hard,B,3.2844594,3.2851639,0.43881607,13.316659
gemini_2.5_flash_lite:3219:42:fwd,5.442014,6.8561096,-5.442014,2.5557888,2.224977,factor_1,gemini_2.5_flash_lite:3219:42:fwd,1053,gemini_2.5_flash_lite:3219:42,3219,gemini_2.5_flash_lite,fwd,medium,A,12.12009,12.11494,-16.889174,30.601393
qwen3_235b:3482:44:bwd,5.4196053,6.8337007,-5.4196053,-2.1519186,-0.06563362,factor_1,qwen3_235b:3482:44:bwd,1444,qwen3_235b:3482:44,3482,qwen3_235b,bwd,hard,B,2.9770854,2.97817,0.9964876,12.670914
gemini_2.5_flash:3456:345:fwd,5.4174786,6.831574,-5.4174786,3.217017,2.587905,factor_1,gemini_2.5_flash:3456:345:fwd,926,gemini_2.5_flash:3456:345,3456,gemini_2.5_flash,fwd,medium,A,15.72806,15.721052,-23.98169,37.644836
gemini_2.5_flash:abc394_f:420:bwd,5.41114,6.8252354,-5.41114,-0.8501007,-4.3555927,factor_2,gemini_2.5_flash:abc394_f:420:bwd,1001,gemini_2.5_flash:abc394_f:420,abc394_f,gemini_2.5_flash,bwd,hard,B,1.7736335,1.7769837,3.3423471,10.308124
gemini_2.5_flash:3437:50:bwd,5.391482,6.8055773,-5.391482,-5.245009,-1.0690024,factor_1,gemini_2.5_flash:3437:50:bwd,631,gemini_2.5_flash:3437:50,3437,gemini_2.5_flash,bwd,medium,B,1.9349924,1.9379169,3.00726,10.603894
qwen3_235b:abc377_e:163:fwd,5.3791046,6.7932,-5.3791046,3.0305123,2.3370566,factor_1,qwen3_235b:abc377_e:163:fwd,1563,qwen3_235b:abc377_e:163,abc377_e,qwen3_235b,fwd,hard,A,14.879196,14.87262,-22.357136,35.943535
claude_3.7_sonnet:abc335_d:274:fwd,5.3731813,6.7872767,-5.3731813,2.4994488,1.5742013,factor_1,claude_3.7_sonnet:abc335_d:274:fwd,274,claude_3.7_sonnet:abc335_d:274,abc335_d,claude_3.7_sonnet,fwd,medium,A,11.245281,11.240595,-15.244289,28.818844
gemini_2.5_flash_lite:3453:81:fwd,5.352086,6.7661815,-5.352086,2.8199372,2.4628184,factor_1,gemini_2.5_flash_lite:3453:81:fwd,1092,gemini_2.5_flash_lite:3453:81,3453,gemini_2.5_flash_lite,fwd,hard,A,14.276969,14.2707,-21.204391,34.736755
gemini_2.5_pro:abc379_g:143:bwd,5.3085346,6.72263,-5.3085346,0.027833339,-0.8017755,factor_2,gemini_2.5_pro:abc379_g:143:bwd,468,gemini_2.5_pro:abc379_g:143,abc379_g,gemini_2.5_pro,bwd,hard,B,1.67723,1.6808666,3.4281313,10.017129
qwen3_235b:abc342_e:135:fwd,5.304963,6.7190585,-5.304963,2.9372234,1.7292595,factor_1,qwen3_235b:abc342_e:135:fwd,1535,qwen3_235b:abc342_e:135,abc342_e,qwen3_235b,fwd,hard,A,13.323034,13.317257,-19.382765,32.82088
claude_4_sonnet:abc397_b:265:fwd,5.286366,6.7004614,-5.286366,3.7452598,-1.181292,factor_1,claude_4_sonnet:abc397_b:265:fwd,2083,claude_4_sonnet:abc397_b:265,abc397_b,claude_4_sonnet,fwd,medium,A,6.489552,6.4876127,-6.0152597,19.416183
claude_4_opus:3229:20:bwd,5.2542305,6.668326,-5.2542305,-2.089708,-0.061276693,factor_1,claude_4_opus:3229:20:bwd,1638,claude_4_opus:3229:20,3229,claude_4_opus,bwd,hard,B,2.8470435,2.8483038,1.0856504,12.251001
gemini_2.5_flash:abc382_c:246:fwd,5.246245,6.6603403,-5.246245,0.98786813,1.6038988,factor_2,gemini_2.5_flash:abc382_c:246:fwd,827,gemini_2.5_flash:abc382_c:246,abc382_c,gemini_2.5_flash,fwd,hard,A,1.7796434,1.7829766,3.1657062,10.154974
claude_3.7_sonnet:3776:87:fwd,5.2322884,6.646384,-5.2322884,2.7164738,2.483332,factor_1,claude_3.7_sonnet:3776:87:fwd,87,claude_3.7_sonnet:3776:87,3776,claude_3.7_sonnet,fwd,easy,A,13.2376585,13.231925,-19.28819,32.58096
gemini_2.5_flash_lite:abc397_e:372:fwd,5.226878,6.6409736,-5.226878,3.049549,2.6758552,factor_1,gemini_2.5_flash_lite:abc397_e:372:fwd,1383,gemini_2.5_flash_lite:abc397_e:372,abc397_e,gemini_2.5_flash_lite,fwd,easy,A,14.497481,14.491099,-21.761581,35.04353
gemini_2.5_flash:abc384_g:253:fwd,5.211522,6.6256175,-5.211522,0.987785,1.6383382,factor_2,gemini_2.5_flash:abc384_g:253:fwd,834,gemini_2.5_flash:abc384_g:253,abc384_g,gemini_2.5_flash,fwd,hard,A,1.7795203,1.7828538,3.131224,10.120011
qwen3_235b:3551:51:fwd,5.1630354,6.577131,-5.1630354,4.6259685,-1.2152747,factor_1,qwen3_235b:3551:51:fwd,1451,qwen3_235b:3551:51,3551,qwen3_235b,fwd,hard,A,6.572651,6.5706577,-6.3013587,19.45562
claude_3.7_sonnet:3211:205:bwd,5.1611276,6.575223,-5.1611276,2.5106957,-6.4706345,factor_2,claude_3.7_sonnet:3211:205:bwd,205,claude_3.7_sonnet:3211:205,3211,claude_3.7_sonnet,bwd,hard,B,3.5603738,3.5607715,-0.40388918,13.554335
claude_4_sonnet:abc341_d:182:bwd,5.158404,6.5724993,-5.158404,-3.6844044,-6.5615582,factor_2,claude_4_sonnet:abc341_d:182:bwd,2000,claude_4_sonnet:abc341_d:182,abc341_d,claude_4_sonnet,bwd,hard,B,5.6394114,5.6380496,-4.478078,17.623077
gemini_2.5_flash:3776:119:fwd,5.157149,6.5712442,-5.157149,2.5204098,2.5670054,factor_2,gemini_2.5_flash:3776:119:fwd,700,gemini_2.5_flash:3776:119,3776,gemini_2.5_flash,fwd,hard,A,11.535594,11.530753,-16.029034,29.17152
gemini_2.5_flash_lite:abc301_b:173:fwd,5.147677,6.5617723,-5.147677,1.449849,-0.35249117,factor_1,gemini_2.5_flash_lite:abc301_b:173:fwd,1184,gemini_2.5_flash_lite:abc301_b:173,abc301_b,gemini_2.5_flash_lite,fwd,medium,A,1.193079,1.1987373,4.2122474,8.911297
qwen3_235b:3716:81:fwd,5.0972967,6.511392,-5.0972967,3.9734793,-1.183191,factor_1,qwen3_235b:3716:81:fwd,1481,qwen3_235b:3716:81,3716,qwen3_235b,fwd,hard,A,6.269922,6.2681274,-5.774138,18.796923
gemini_2.5_flash:abc384_d:413:fwd,5.080529,6.4946246,-5.080529,2.9159396,2.7755594,factor_1,gemini_2.5_flash:abc384_d:413:fwd,994,gemini_2.5_flash:abc384_d:413,abc384_d,gemini_2.5_flash,fwd,hard,A,13.600363,13.594441,-20.15048,33.13973
gemini_2.5_flash:abc364_f:211:fwd,5.073687,6.4877825,-5.073687,2.7088542,3.0604355,factor_2,gemini_2.5_flash:abc364_f:211:fwd,792,gemini_2.5_flash:abc364_f:211,abc364_f,gemini_2.5_flash,fwd,medium,A,13.142897,13.137212,-19.261154,32.236717
gemini_2.5_pro:3801:220:fwd,5.0588527,6.472948,-5.0588527,3.3121767,-1.0773377,factor_1,gemini_2.5_pro:3801:220:fwd,545,gemini_2.5_pro:3801:220,3801,gemini_2.5_pro,fwd,easy,A,5.3139772,5.312851,-3.94024,16.886135
qwen3_235b:3603:62:fwd,5.031706,6.4458013,-5.031706,3.739416,-1.1516526,factor_1,qwen3_235b:3603:62:fwd,1462,qwen3_235b:3603:62,3603,qwen3_235b,fwd,easy,A,5.9705677,5.968975,-5.25339,18.144993
gemini_2.5_flash_lite:3716:146:fwd,5.0274343,6.4415298,-5.0274343,3.1405172,0.78737235,factor_1,gemini_2.5_flash_lite:3716:146:fwd,1157,gemini_2.5_flash_lite:3716:146,3716,gemini_2.5_flash_lite,fwd,hard,A,10.2795725,10.275408,-13.698269,26.58133
qwen3_235b:abc322_e:122:fwd,5.0244527,6.438548,-5.0244527,2.4572668,1.8604469,factor_1,qwen3_235b:abc322_e:122:fwd,1522,qwen3_235b:abc322_e:122,abc322_e,qwen3_235b,fwd,medium,A,10.487431,10.483152,-14.108432,26.985527
gemini_2.5_flash_lite:2849:10:fwd,5.0092754,6.423371,-5.0092754,2.6220677,1.0559684,factor_1,gemini_2.5_flash_lite:2849:10:fwd,1021,gemini_2.5_flash_lite:2849:10,2849,gemini_2.5_flash_lite,fwd,medium,A,10.352546,10.348341,-13.859379,26.70612
claude_3.7_sonnet:abc333_d:121:fwd,4.999169,6.4132643,-4.999169,2.9261668,1.597182,factor_1,claude_3.7_sonnet:abc333_d:121:fwd,121,claude_3.7_sonnet:abc333_d:121,abc333_d,claude_3.7_sonnet,fwd,hard,A,11.441255,11.436464,-16.002205,28.828735
qwen3_235b:abc369_b:156:fwd,4.99823,6.4123254,-4.99823,0.7121216,0.68216515,factor_1,qwen3_235b:abc369_b:156:fwd,1556,qwen3_235b:abc369_b:156,abc369_b,qwen3_235b,fwd,hard,A,1.2121857,1.2177373,4.0255604,8.79909
gemini_2.5_flash:3017:15:fwd,4.9880233,6.4021187,-4.9880233,2.6751504,0.8204869,factor_1,gemini_2.5_flash:3017:15:fwd,596,gemini_2.5_flash:3017:15,3017,gemini_2.5_flash,fwd,medium,A,10.006993,10.002977,-13.203718,26.007956
gemini_2.5_flash:2879:315:fwd,4.9818316,6.395927,-4.9818316,3.220141,2.0891047,factor_1,gemini_2.5_flash:2879:315:fwd,896,gemini_2.5_flash:2879:315,2879,gemini_2.5_flash,fwd,hard,A,12.031991,12.026888,-17.176773,29.968628
qwen3_235b:2919:8:fwd,4.9749885,6.389084,-4.9749885,4.07464,-1.1678715,factor_1,qwen3_235b:2919:8:fwd,1408,qwen3_235b:2919:8,2919,qwen3_235b,fwd,hard,A,6.0097747,6.0081553,-5.386901,18.16507
gemini_2.5_flash:abc399_f:287:fwd,4.959563,6.373658,-4.959563,2.7407103,2.9826784,factor_2,gemini_2.5_flash:abc399_f:287:fwd,868,gemini_2.5_flash:abc399_f:287,abc399_f,gemini_2.5_flash,fwd,medium,A,12.7747135,12.76922,-18.654015,31.401329
gemini_2.5_flash:abc309_e:141:bwd,4.937141,6.3512363,-4.937141,0.039056644,-4.5658,factor_2,gemini_2.5_flash:abc309_e:141:bwd,722,gemini_2.5_flash:abc309_e:141,abc309_e,gemini_2.5_flash,bwd,hard,B,1.9718248,1.97466,2.4809027,10.22157
qwen3_235b:3604:63:bwd,4.9248333,6.3389287,-4.9248333,-1.9015957,-0.080887705,factor_1,qwen3_235b:3604:63:bwd,1463,qwen3_235b:3604:63,3604,qwen3_235b,bwd,hard,B,2.580016,2.5816736,1.2788482,11.39901
gemini_2.5_pro:3770:67:bwd,4.9041734,6.318269,-4.9041734,-0.72648096,-1.1843996,factor_2,gemini_2.5_pro:3770:67:bwd,392,gemini_2.5_pro:3770:67,3770,gemini_2.5_pro,bwd,hard,B,2.770253,2.7716222,0.88588905,11.7506485
gemini_2.5_flash:abc307_d:139:bwd,4.8819847,6.29608,-4.8819847,-6.3260503,-4.549854,factor_1,gemini_2.5_flash:abc307_d:139:bwd,720,gemini_2.5_flash:abc307_d:139,abc307_d,gemini_2.5_flash,bwd,hard,B,7.7949433,7.792191,-8.976614,21.568775
claude_4_opus:abc397_e:185:fwd,4.8635826,6.277678,-4.8635826,2.930908,2.652838,factor_1,claude_4_opus:abc397_e:185:fwd,1803,claude_4_opus:abc397_e:185,abc397_e,claude_4_opus,fwd,hard,A,12.241573,12.23636,-17.705587,30.260942
claude_4_opus:abc339_d:128:bwd,4.8540487,6.268144,-4.8540487,-1.9654206,-0.03690743,factor_1,claude_4_opus:abc339_d:128:bwd,1746,claude_4_opus:abc339_d:128,abc339_d,claude_4_opus,bwd,hard,B,2.562808,2.5644932,1.2417374,11.294551
qwen3_235b:3209:19:fwd,4.8256683,6.2397637,-4.8256683,3.8467221,-1.13189,factor_1,qwen3_235b:3209:19:fwd,1419,qwen3_235b:3209:19,3209,qwen3_235b,fwd,hard,A,5.5946913,5.593361,-4.723224,17.202751
qwen3_235b:arc189_b:213:fwd,4.803992,6.218087,-4.803992,0.68741006,0.6550413,factor_1,qwen3_235b:arc189_b:213:fwd,1613,qwen3_235b:arc189_b:213,arc189_b,qwen3_235b,fwd,hard,A,1.198455,1.2040828,3.8580847,8.57809
gemini_2.5_flash_lite:abc307_c:184:fwd,4.7954426,6.209538,-4.7954426,3.293549,2.9750857,factor_1,gemini_2.5_flash_lite:abc307_c:184:fwd,1195,gemini_2.5_flash_lite:abc307_c:184,abc307_c,gemini_2.5_flash_lite,fwd,medium,A,12.251254,12.246035,-17.79269,30.211765
qwen3_235b:abc318_d:117:fwd,4.772567,6.186662,-4.772567,2.7835891,1.8771471,factor_1,qwen3_235b:abc318_d:117:fwd,1517,qwen3_235b:abc318_d:117,abc318_d,qwen3_235b,fwd,hard,A,10.648328,10.643963,-14.675505,27.04883
gemini_2.5_flash_lite:abc367_e:296:fwd,4.7701097,6.184205,-4.7701097,2.5005655,2.8279824,factor_2,gemini_2.5_flash_lite:abc367_e:296:fwd,1307,gemini_2.5_flash_lite:abc367_e:296,abc367_e,gemini_2.5_flash_lite,fwd,hard,A,10.781039,10.776602,-14.937934,27.306343
claude_4_sonnet:abc378_f:234:fwd,4.7692304,6.183326,-4.7692304,0.31829917,3.8205752,factor_2,claude_4_sonnet:abc378_f:234:fwd,2052,claude_4_sonnet:abc378_f:234,abc378_f,claude_4_sonnet,fwd,hard,A,5.977583,5.9759855,-5.529606,17.896257
claude_4_sonnet:3024:20:fwd,4.760089,6.1741843,-4.760089,4.678752,-1.1382931,factor_1,claude_4_sonnet:3024:20:fwd,1838,claude_4_sonnet:3024:20,3024,claude_4_sonnet,fwd,hard,A,5.5410933,5.5398016,-4.683827,17.032196
claude_4_sonnet:abc377_f:231:bwd,4.750768,6.1648636,-4.750768,-4.6879206,-0.96892214,factor_1,claude_4_sonnet:abc377_f:231:bwd,2049,claude_4_sonnet:abc377_f:231,abc377_f,claude_4_sonnet,bwd,hard,B,1.795694,1.7989824,2.638858,9.690869
claude_4_sonnet:3646:92:fwd,4.745005,6.1591005,-4.745005,3.280411,-1.050855,factor_1,claude_4_sonnet:3646:92:fwd,1910,claude_4_sonnet:3646:92,3646,claude_4_sonnet,fwd,hard,A,4.9479127,4.9470644,-3.5371456,15.855347
gemini_2.5_flash_lite:3733:152:fwd,4.7411895,6.155285,-4.7411895,2.9092703,1.4795524,factor_1,gemini_2.5_flash_lite:3733:152:fwd,1163,gemini_2.5_flash_lite:3733:152,3733,gemini_2.5_flash_lite,fwd,medium,A,9.99804,9.994029,-13.433012,25.743582
gemini_2.5_flash:3394:44:bwd,4.7274766,6.141572,-4.7274766,-0.71455455,-1.141907,factor_2,gemini_2.5_flash:3394:44:bwd,625,gemini_2.5_flash:3394:44,3394,gemini_2.5_flash,bwd,hard,B,2.626879,2.628463,0.98978424,11.29336
gemini_2.5_flash:3788:123:fwd,4.72182,6.1359153,-4.72182,-2.1364303,4.7937565,factor_2,gemini_2.5_flash:3788:123:fwd,704,gemini_2.5_flash:3788:123,3788,gemini_2.5_flash,fwd,hard,A,8.153947,8.150982,-9.84001,22.11184
claude_3.7_sonnet:3453:48:bwd,4.710643,6.124738,-4.710643,-0.70619684,-1.1417569,factor_2,claude_3.7_sonnet:3453:48:bwd,48,claude_3.7_sonnet:3453:48,3453,claude_3.7_sonnet,bwd,hard,B,2.613581,2.6151855,0.9989743,11.250502
gemini_2.5_flash_lite:abc366_e:294:fwd,4.6733007,6.087396,-4.6733007,-2.1507864,4.8022103,factor_2,gemini_2.5_flash_lite:abc366_e:294:fwd,1305,gemini_2.5_flash_lite:abc366_e:294,abc366_e,gemini_2.5_flash_lite,fwd,hard,A,8.067946,8.065032,-9.720066,21.89486
qwen3_235b:3479:43:bwd,4.6716876,6.085783,-4.6716876,-0.84772,0.8666908,factor_2,qwen3_235b:3479:43:bwd,1443,qwen3_235b:3479:43,3479,qwen3_235b,bwd,hard,B,5.128268,5.1272807,-3.963687,16.135254
claude_4_sonnet:abc307_c:135:bwd,4.6631193,6.0772147,-4.6631193,-4.3932014,-5.1874804,factor_2,claude_4_sonnet:abc307_c:135:bwd,1953,claude_4_sonnet:abc307_c:135,abc307_c,claude_4_sonnet,bwd,hard,B,5.7726965,5.7712407,-5.2344174,17.388847
claude_4_sonnet:3683:102:bwd,4.661715,6.0758104,-4.661715,-4.8170724,-4.8512383,factor_2,claude_4_sonnet:3683:102:bwd,1920,claude_4_sonnet:3683:102,3683,claude_4_sonnet,bwd,hard,B,6.073289,6.071626,-5.8245773,17.976198
gemini_2.5_pro:3587:37:fwd,4.598612,6.012707,-4.598612,2.572584,3.0528681,factor_2,gemini_2.5_pro:3587:37:fwd,362,gemini_2.5_pro:3587:37,3587,gemini_2.5_pro,fwd,medium,A,10.805305,10.800855,-15.156969,27.182383
gemini_2.5_flash:3493:57:fwd,4.5978193,6.0119147,-4.5978193,3.196048,1.5184686,factor_1,gemini_2.5_flash:3493:57:fwd,638,gemini_2.5_flash:3493:57,3493,gemini_2.5_flash,fwd,medium,A,9.277668,9.274058,-12.165239,24.18907
claude_4_sonnet:1883_B:0:fwd,4.5848546,5.99895,-4.5848546,0.15596022,4.5804105,factor_2,claude_4_sonnet:1883_B:0:fwd,1818,claude_4_sonnet:1883_B:0,1883_B,claude_4_sonnet,fwd,hard,A,8.441952,8.438818,-10.541133,22.539032
gemini_2.5_pro:abc380_f:146:fwd,4.5824075,5.996503,-4.5824075,4.252942,-1.1011637,factor_1,gemini_2.5_pro:abc380_f:146:fwd,471,gemini_2.5_pro:abc380_f:146,abc380_f,gemini_2.5_pro,fwd,hard,A,5.1370816,5.136088,-4.0702295,16.063236
gemini_2.5_pro:3490:25:fwd,4.581762,5.9958572,-4.581762,3.2104325,-1.0228294,factor_1,gemini_2.5_pro:3490:25:fwd,350,gemini_2.5_pro:3490:25,3490,gemini_2.5_pro,fwd,hard,A,4.6543393,4.653725,-3.1254444,15.117159
claude_4_sonnet:abc400_c:268:bwd,4.5790925,5.993188,-4.5790925,-3.9591072,-5.3627543,factor_2,claude_4_sonnet:abc400_c:268:bwd,2086,claude_4_sonnet:abc400_c:268,abc400_c,claude_4_sonnet,bwd,easy,B,5.22468,5.22362,-4.2451077,16.231483
claude_3.7_sonnet:abc310_d:97:bwd,4.5681043,5.9821997,-4.5681043,-0.6867482,-1.1122823,factor_2,claude_3.7_sonnet:abc310_d:97:bwd,97,claude_3.7_sonnet:abc310_d:97,abc310_d,claude_3.7_sonnet,bwd,hard,B,2.5043175,2.5060983,1.0702472,10.894152
gemini_2.5_pro:abc378_f:141:fwd,4.5608444,5.97494,-4.5608444,2.8486683,1.6082984,factor_1,gemini_2.5_pro:abc378_f:141:fwd,466,gemini_2.5_pro:abc378_f:141,abc378_f,gemini_2.5_pro,fwd,hard,A,9.358462,9.354807,-12.360483,24.310362
gemini_2.5_flash_lite:3770:161:fwd,4.560266,5.9743614,-4.560266,0.13449739,4.658282,factor_2,gemini_2.5_flash_lite:3770:161:fwd,1172,gemini_2.5_flash_lite:3770:161,3770,gemini_2.5_flash_lite,fwd,hard,A,8.715112,8.711821,-11.100807,23.04953
claude_4_opus:arc191_d:193:bwd,4.557302,5.9713974,-4.557302,-3.6267009,-5.6021357,factor_2,claude_4_opus:arc191_d:193:bwd,1811,claude_4_opus:arc191_d:193,arc191_d,claude_4_opus,bwd,hard,B,4.875177,4.8743854,-3.5823984,15.525193
gemini_2.5_flash_lite:abc360_d:276:fwd,4.549105,5.9632006,-4.549105,3.1373782,3.2269306,factor_2,gemini_2.5_flash_lite:abc360_d:276:fwd,1287,gemini_2.5_flash_lite:abc360_d:276,abc360_d,gemini_2.5_flash_lite,fwd,hard,A,11.31319,11.308468,-16.201397,28.127796
claude_4_opus:abc394_f:181:bwd,4.547068,5.9611635,-4.547068,-0.7531036,-3.6707654,factor_2,claude_4_opus:abc394_f:181:bwd,1799,claude_4_opus:abc394_f:181,abc394_f,claude_4_opus,bwd,hard,B,1.6194249,1.6232468,2.7795997,9.142727
qwen3_235b:3233:20:fwd,4.544143,5.9582386,-4.544143,3.5446992,-1.063597,factor_1,qwen3_235b:3233:20:fwd,1420,qwen3_235b:3233:20,3233,qwen3_235b,fwd,hard,A,4.903269,4.9024553,-3.6505737,15.567051
gemini_2.5_flash:3494:346:bwd,4.5324445,5.94654,-4.5324445,-4.242652,-0.9516388,factor_1,gemini_2.5_flash:3494:346:bwd,927,gemini_2.5_flash:3494:346,3494,gemini_2.5_flash,bwd,hard,B,1.7130952,1.716622,2.5819607,9.311119
gemini_2.5_flash:abc380_f:242:fwd,4.512734,5.9268293,-4.512734,2.4819043,2.9212875,factor_2,gemini_2.5_flash:abc380_f:242:fwd,823,gemini_2.5_flash:abc380_f:242,abc380_f,gemini_2.5_flash,fwd,medium,A,10.063855,10.059809,-13.790397,25.644054
gemini_2.5_flash_lite:abc363_d:286:bwd,4.5108123,5.9249077,-4.5108123,-4.207179,-4.956853,factor_2,gemini_2.5_flash_lite:abc363_d:286:bwd,1297,gemini_2.5_flash_lite:abc363_d:286,abc363_d,gemini_2.5_flash_lite,bwd,easy,B,5.2623925,5.2613044,-4.387249,16.237064
qwen3_235b:abc383_c:176:fwd,4.506985,5.9210806,-4.506985,7.9401226,-6.348747,factor_1,qwen3_235b:abc383_c:176:fwd,1576,qwen3_235b:abc383_c:176,abc383_c,qwen3_235b,fwd,easy,A,2.001519,2.0042844,1.9926832,9.849478
gemini_2.5_flash:arc196_c:302:fwd,4.505153,5.9192486,-4.505153,0.20966904,3.2188468,factor_2,gemini_2.5_flash:arc196_c:302:fwd,883,gemini_2.5_flash:arc196_c:302,arc196_c,gemini_2.5_flash,fwd,hard,A,12.847453,12.841922,-19.25092,31.089417
gemini_2.5_pro:3683:51:fwd,4.504339,5.9184346,-4.504339,2.8898222,2.9908345,factor_2,gemini_2.5_pro:3683:51:fwd,376,gemini_2.5_pro:3683:51,3683,gemini_2.5_pro,fwd,hard,A,10.82085,10.816392,-15.281694,27.118563
gemini_2.5_pro:abc382_c:149:bwd,4.4811945,5.89529,-4.4811945,-4.635141,-4.6249723,factor_1,gemini_2.5_pro:abc382_c:149:bwd,474,gemini_2.5_pro:abc382_c:149,abc382_c,gemini_2.5_pro,bwd,easy,B,5.5279064,5.526624,-4.936894,16.727474
claude_4_sonnet:abc310_d:140:fwd,4.4807034,5.8947988,-4.4807034,2.7777336,3.205329,factor_2,claude_4_sonnet:abc310_d:140:fwd,1958,claude_4_sonnet:abc310_d:140,abc310_d,claude_4_sonnet,fwd,hard,A,10.919885,10.915373,-15.499332,27.288929
gemini_2.5_flash:3026:319:bwd,4.479766,5.8938613,-4.479766,-4.191921,-4.8555064,factor_2,gemini_2.5_flash:3026:319:bwd,900,gemini_2.5_flash:3026:319,3026,gemini_2.5_flash,bwd,medium,B,5.14446,5.1434608,-4.187322,15.975044
claude_4_opus:3494:42:fwd,4.47863,5.8927255,-4.47863,2.5469275,1.6280049,factor_1,claude_4_opus:3494:42:fwd,1660,claude_4_opus:3494:42,3494,claude_4_opus,fwd,hard,A,8.91897,8.915563,-11.581778,23.367228
gemini_2.5_flash:3243:26:fwd,4.4736204,5.887716,-4.4736204,3.1991484,1.6773047,factor_1,gemini_2.5_flash:3243:26:fwd,607,gemini_2.5_flash:3243:26,3243,gemini_2.5_flash,fwd,medium,A,8.924871,8.921461,-11.598349,23.373781
gemini_2.5_pro:3414:213:bwd,4.4503374,5.864433,-4.4503374,-0.93757236,0.95597184,factor_2,gemini_2.5_pro:3414:213:bwd,538,gemini_2.5_pro:3414:213,3414,gemini_2.5_pro,bwd,hard,B,4.6312485,4.6306534,-3.2116485,14.940514
claude_4_sonnet:arc188_a:276:fwd,4.4406185,5.854714,-4.4406185,2.5909994,3.2167673,factor_2,claude_4_sonnet:arc188_a:276:fwd,2094,claude_4_sonnet:arc188_a:276,arc188_a,claude_4_sonnet,fwd,medium,A,10.447484,10.443228,-14.614014,26.32344
gemini_2.5_flash:3725:108:fwd,4.4303665,5.844462,-4.4303665,-1.849947,4.278386,factor_2,gemini_2.5_flash:3725:108:fwd,689,gemini_2.5_flash:3725:108,3725,gemini_2.5_flash,fwd,hard,A,6.4033923,6.40151,-6.702497,18.39142
gemini_2.5_flash_lite:3696:140:bwd,4.414961,5.8290563,-4.414961,-0.7322575,-3.5231571,factor_2,gemini_2.5_flash_lite:3696:140:bwd,1151,gemini_2.5_flash_lite:3696:140,3696,gemini_2.5_flash_lite,bwd,medium,B,1.5930754,1.5969856,2.6989644,8.959148
claude_4_opus:abc348_d:137:bwd,4.4148717,5.828967,-4.4148717,-4.296851,-0.9238253,factor_1,claude_4_opus:abc348_d:137:bwd,1755,claude_4_opus:abc348_d:137,abc348_d,claude_4_opus,bwd,hard,B,1.716147,1.7196647,2.4584243,9.19951
claude_3.7_sonnet:abc349_e:287:fwd,4.413506,5.8276014,-4.413506,0.8643805,1.4526521,factor_2,claude_3.7_sonnet:abc349_e:287:fwd,287,claude_3.7_sonnet:abc349_e:287,abc349_e,claude_3.7_sonnet,fwd,hard,A,1.6408845,1.6446363,2.6041143,9.051088
gemini_2.5_flash_lite:abc396_g:370:fwd,4.413396,5.8274913,-4.413396,2.989227,2.9038427,factor_1,gemini_2.5_flash_lite:abc396_g:370:fwd,1381,gemini_2.5_flash_lite:abc396_g:370,abc396_g,gemini_2.5_flash_lite,fwd,hard,A,10.252366,10.248216,-14.259012,25.913996
